"Case ID";"Throughput time"
"505451067220300150";"176"
"505450051446900020";"180"
"505450051729200050";"4"
"505450051283900010";"151"
"505453003208400010";"59"
"505451068086000040";"5"
"505451067999500010";"11"
"505451068053200010";"3"
"505451067220400020";"176"
"505450051526600030";"6"
"505453003216100010";"160"
"505451067171000010";"181"
"505451068769400010";"5"
"505451068544700110";"7"
"505450051094800020";"77"
"505451069116400050";"3"
"505450051851400020";"9"
"505450052260100010";"7"
"505451068144900060";"4"
"505451068144900130";"4"
"505451067220300140";"176"
"505451067979600150";"9"
"505451067877100040";"4"
"505451067051200010";""
"505451067004500020";"35"
"505450051742200010";"9"
"505451066264200020";"90"
"505451069424500010";"0"
"505451066635100120";"27"
"505450052009900010";"37"
"505450051742200030";"23"
"505451067980600170";"5"
"505451068819900010";"16"
"505451068544800010";"1"
"505451067980900170";"5"
"505451068053200100";"3"
"505451067186400010";"147"
"505451067403100010";"132"
"505453003208900010";"121"
"505453003130900020";"23"
"505450051729200020";"4"
"505453003336900010";"15"
"505451067004500010";"35"
"505451067980900160";"5"
"505451066120600010";""
"505453003327100040";"24"
"505451066635100150";"30"
"505453003270200030";"45"
"505451066710500010";"42"
"505450051284400020";"151"
"505450051645900010";"7"
"505451067092500080";"180"
"505451068768700010";"21"
"505453003306500010";"48"
"505451067979600130";"9"
"505453003267300040";"64"
"505451068144900020";"4"
"505451067979600010";"9"
"505450051333700010";"148"
"505451066635100130";"27"
"505453003273600030";"70"
"505451066540900030";"28"
"505451066272100010";"24"
"505450051526600040";"9"
"505451066663100010";"34"
"505453003291900020";"35"
"505450051851400030";"7"
"505451068544700100";"7"
"505451066264200110";"27"
"505451067240900030";"22"
"505451067220300190";"176"
"505451065982000010";"15"
"505453003285400020";"31"
"505450051885600010";"57"
"505451067357000010";"134"
"505451068969100070";"17"
"505451067979900020";"6"
"505451067111500010";"24"
"505453003171100030";"76"
"505451069366500010";"5"
"505450051923900060";"24"
"505451068969100050";"17"
"505451067900400010";"21"
"505450051855400030";"8"
"505451066116000030";"42"
"505453003174600050";"7"
"505451067092500070";"180"
"505451068120000010";"0"
"505451066636800010";"31"
"505451066264200050";"91"
"505450051606300010";"100"
"505451069454000030";"6"
"505451067860000010";"119"
"505453003312200030";"38"
"505451067172600010";"120"
"505451068964700010";"0"
"505451067980900010";"5"
"505450052152400010";"10"
"505453003164500030";"90"
"505451069483500010";"0"
"505451067220300060";"176"
"505451067345900010";"135"
"505451067172900050";"181"
"505451067134100050";"175"
"505450051680800010";"4"
"505451067356700010";"134"
"505451066264200190";"91"
"505453003339800030";"0"
"505451067273200010";"0"
"505451067980900100";"5"
"505450051923900010";"48"
"505451067220300200";"176"
"505450051794300010";"7"
"505450052175600030";"7"
"505451066264200220";"91"
"505451066504800020";"39"
"505453003174500010";"107"
"505453003155700010";"23"
"505450051796400010";"19"
"505453003268300050";"26"
"505450051808400020";"16"
"505451068053200080";"3"
"505451066504800040";"15"
"505453003178900020";"107"
"505451067050800010";"120"
"505451066635100180";"30"
"505451069483000010";"0"
"505453003174500040";"107"
"505451067980900060";"5"
"505451068085800010";"12"
"505451069465300010";"0"
"505450051923900070";"55"
"505451068344600010";"0"
"505451068289200060";"58"
"505451068653500010";"53"
"505CYIM29175700010";"44"
"505451066355300010";"8"
"505CYIM28943000010";"0"
"505451067282300140";"22"
"505451067302000020";"174"
"505451068064700020";"86"
"505455000090400010";"89"
"505451067368900020";""
"505451067145700030";"17"
"505451068717000130";"37"
"505451068716600070";"42"
"505451069023400020";"14"
"505451067462600010";"124"
"505451066399800210";"83"
"505451066993900010";"136"
"505451066046900010";"92"
"505451068233900010";"62"
"505451067667000050";"50"
"505451066026400010";""
"505451067282300080";"22"
"505451066284900010";""
"505451067532800130";"91"
"505451069163900010";"0"
"505451069090500010";"25"
"505451068925100010";"50"
"505450051099900010";""
"505451069243700010";"0"
"505CYIM28402700010";"43"
"505451068477800010";"49"
"505451066785200010";"98"
"505451066238000030";""
"505451067597300090";"148"
"505CYIM28868800010";"119"
"505451066467800020";"174"
"505451069306000010";"11"
"505451067988600010";"64"
"505451067172000010";"75"
"505451066353900030";""
"505451069332700010";"0"
"505451067597300180";"148"
"505451068013200010";"112"
"505451069206200050";"7"
"505451069025600010";"0"
"505451066903200040";"63"
"505CYIM28710400010";"83"
"505451066805700010";""
"505451066436200010";""
"505451066828800010";""
"505CYIM28865600010";"71"
"505451069302900010";"18"
"505451067010300010";"59"
"505CYIM29255200010";"2"
"505CYIM28320300010";""
"505450052244200120";""
"505CYIM28753700010";"83"
"505450052122800010";""
"505451066915500030";"63"
"505451067663100010";"19"
"505451067971700010";"0"
"505CYIM29202700010";"5"
"505451067621900010";"53"
"505451068368600010";"70"
"505451067532800050";"91"
"505451066127200060";""
"505451066822200050";""
"505450051652300020";"62"
"505CYIM28508300010";"35"
"505451067036700010";"77"
"505451069171100090";"0"
"505451068613700020";""
"505451068898500020";"30"
"505451066092200010";"61"
"505451066647700020";"50"
"505451067597300190";"104"
"505451067597300050";"148"
"505451067549000040";"75"
"505451068289200050";"58"
"505455000094000010";"19"
"505451066198300010";"12"
"505451066818800010";""
"505451067038600060";"13"
"505451067398600010";"76"
"505451066623300010";"5"
"505451067486100010";"82"
"505451068273900130";"93"
"505451066339800030";""
"505451067549000010";"75"
"505451067205900010";"138"
"505451066340000070";""
"505CYIM28558600010";"50"
"505CYIM29151300010";"15"
"505451067282300060";"22"
"505451068347800010";"3"
"505CYIM28672000010";"91"
"505451069113900010";"0"
"505451066648000080";"39"
"505451066427200010";""
"505451068289600060";"92"
"505451069088700030";"40"
"505451068666900010";"40"
"505451068074100010";"58"
"505CYIM29136700010";"22"
"505455000089800010";"125"
"505451068862700010";"33"
"505450051692900020";"50"
"505451067950700010";"79"
"505451067020100010";"7"
"505450051241400010";""
"505451067597300080";"148"
"505CYIM28942600010";"101"
"505451067371600010";"61"
"505451067197100010";"1"
"505451067081500010";"64"
"505451066340100050";"105"
"505451066523100010";""
"505451069240200010";"0"
"505451067410500010";"59"
"505451066590700010";"28"
"505451068595000010";"45"
"505451066648000090";"39"
"505451066727900010";"30"
"505451068925100040";"50"
"505451068170100010";"69"
"505451068700200010";"8"
"505450052053400010";"55"
"505451067755500030";"66"
"505451069206200040";"7"
"505451067289000050";"94"
"505451068289600120";"42"
"505451067770300010";"79"
"505CYIM27692700010";"55"
"505451068260800100";"45"
"505450051427000030";"0"
"505451069076500010";"0"
"505451067600800010";"57"
"505451067070300010";"39"
"505451066805700090";""
"505451067902200010";"118"
"505451066376900010";""
"505CYIM29294600010";""
"505451067239600010";"80"
"505451069206200080";"7"
"505451068095300010";"105"
"505451068289200080";"83"
"505451066483300010";""
"505451067549000020";"75"
"505451067038900010";"69"
"505451066774700010";"73"
"505451066399800170";"84"
"505CYIM28418500010";""
"505450051427900010";"7"
"505451068716600100";"42"
"505451066389600010";""
"505451066339800080";""
"505451067532600050";"121"
"505451067742000040";"66"
"505451066393900010";""
"505451069265800010";"13"
"505451069529500010";"0"
"505451069278600040";"0"
"505451067168800010";"69"
"505451068962400010";"19"
"505CYIM28851500010";"76"
"505451068879900010";"55"
"505451067036700060";"77"
"505451067669500050";"2"
"505450051271400010";""
"505451066456900020";"57"
"505451068812900020";"0"
"505451066853300010";"40"
"505451068930000020";"7"
"505451067963200020";"59"
"505451069439300030";"2"
"505451068711900010";"59"
"505451068051200010";"59"
"505451067036700110";"105"
"505451069410400010";"7"
"505451067512200010";"66"
"505CYIM28753000010";"83"
"505451065983200010";"15"
"505451065967100010";"50"
"505451068082200020";"63"
"505451068716600030";"42"
"505CYIM28405300010";""
"505451067401800030";"76"
"505451068879900030";"55"
"505451066818000010";"55"
"505451068595800030";"24"
"505451068631800040";"28"
"505451067670100010";"78"
"505451066986900010";"74"
"505451069145600010";"14"
"505451067289000020";"98"
"505451066339800100";""
"505CYIM29233900010";"3"
"505451067282300360";"22"
"505CYIM28804800010";"12"
"505451066648200090";"141"
"505451068187400010";"100"
"505451068464000050";"70"
"505451066987100010";"78"
"505451069074500010";"1"
"505451067929300010";"31"
"505451066822200100";""
"505451068006000020";"90"
"505CYIM29028600010";"49"
"505451069086200010";"3"
"505450051678800010";"93"
"505450052094800010";"33"
"505451067982200020";"64"
"505451066357100010";""
"505451067919100010";"80"
"505451069444700010";"0"
"505451068778900010";"0"
"505451067966300010";"51"
"505451067691800010";"101"
"505455000092400010";"35"
"505451069206200090";"7"
"505451066275400010";"56"
"505451066076900010";"64"
"505451069447700020";"1"
"505451067691400010";"135"
"505451069525000040";"0"
"505451068135200010";"103"
"505451069038400010";"8"
"505451066001300010";"23"
"505451068005100050";"102"
"505CYIM29289200010";""
"505451066774400010";"58"
"505451068575900010";"51"
"505451069567800010";"0"
"505451068299400010";"1"
"505451067774000010";"36"
"505451068778400040";"50"
"505451067020200010";"84"
"505451069449400010";"0"
"505CYIM28681600010";"72"
"505451068170900010";"65"
"505451067597300100";"148"
"505451067038400010";"55"
"505451066647700110";"50"
"505451069567700090";"0"
"505451067484700010";"53"
"505451068612000010";"2"
"505450051946300010";"41"
"505451069566500010";"7"
"505451067365900010";"78"
"505451067710700020";"56"
"505451068261800060";"91"
"505450051400000020";"52"
"505451066826900010";"41"
"505451068786200010";"59"
"505451067038400110";"55"
"505451066439600030";""
"505451067837100010";"72"
"505451068807800020";"7"
"505451068655300010";"39"
"505CYIM28746100010";"85"
"505451068717000070";"37"
"505451066376900020";""
"505451068162700030";"79"
"505451066340700110";"38"
"505451067821300090";"43"
"505451067626700010";"111"
"505451069056500010";"43"
"505451069536500020";"0"
"505451067464300010";"70"
"505451068893400050";"14"
"505451069170800090";"7"
"505451066648200160";"141"
"505451069427000010";"0"
"505451066716200020";"104"
"505451068893400040";"14"
"505451066737600010";"43"
"505451069567700100";"0"
"505451067833700010";"0"
"505CYIM28580000010";"44"
"505451067026300010";"107"
"505451067532600230";"155"
"505451069126700010";"13"
"505451066399800110";"83"
"505450051837300010";"42"
"505451067975800020";"0"
"505451069172100010";"15"
"505451067626600010";"136"
"505451068367400020";"42"
"505451068570200010";"36"
"505451069088700020";"38"
"505451067015600020";"28"
"505CYIM29238900010";"1"
"505451067441000010";"114"
"505451066087100050";""
"505451067771500160";"92"
"505451069380300050";"1"
"505CYIM28671900010";"134"
"505451067868400040";"62"
"505451067036700160";"77"
"505451068616700010";"72"
"505451068287600010";"0"
"505451066648200060";"141"
"505451067205500010";"102"
"505451069086200020";""
"505451069263100010";"16"
"505451067401800020";"76"
"505451066377900010";""
"505451067344300010";"86"
"505451068208600030";"63"
"505451067036700200";"77"
"505CYIM29195600010";"7"
"505CYIM28552000010";"41"
"505451067871600010";"110"
"505451066569100010";""
"505451069378000030";"10"
"505451069182600010";"35"
"505451066805700070";""
"505450051900100020";"91"
"505451069385100010";"0"
"505451067315700010";"82"
"505451069447700040";"1"
"505451067289000010";"98"
"505451067611700010";"146"
"505450051271700010";"56"
"505451068096200010";"105"
"505451066396900020";"28"
"505451067038400120";"55"
"505451068347800020";"3"
"505451068631800030";"28"
"505451068005100090";"102"
"505451069314100010";"0"
"505451067242800030";"86"
"505451067581700010";"115"
"505451066782600010";"75"
"505451069170600020";"34"
"505CYIM28888600010";"65"
"505450051486800020";"38"
"505451066247100010";"97"
"505451066903200020";"79"
"505451067597300140";"148"
"505451066773900020";"28"
"505451069502800010";"0"
"505451067168800020";"69"
"505450052200000010";""
"505451066307100020";"18"
"505451067368900010";""
"505450051570200010";"83"
"505451068757600010";"42"
"505451068282400010";"93"
"505451069033800010";"0"
"505CYIM28965500010";"48"
"505451068069500080";"31"
"505451068685400010";"68"
"505451067683300010";"76"
"505451066554700010";""
"505451067270700010";"97"
"505451066359900010";""
"505CYIM28559100010";"50"
"505451068234000010";"62"
"505451066869200010";"43"
"505451067248500010";"69"
"505451067532600150";"121"
"505451068813100010";"41"
"505451067277600010";"127"
"505451066903200030";"50"
"505450052231900020";""
"505451067847600010";"90"
"505451069184700010";"24"
"505451069329900010";"0"
"505451069265800080";"1"
"505CYIM28884900010";"66"
"505451069058600010";"0"
"505451069567600080";"0"
"505451068856000010";"0"
"505CYIM29233800010";"14"
"505451067480100010";"70"
"505451066440100040";"14"
"505451069170800030";"7"
"505451066685700010";"27"
"505CYIM28508000010";"4"
"505451066340100090";"105"
"505CYIM28964800010";"48"
"505451066690100010";"111"
"505451068260800110";"45"
"505451066340000090";""
"505451069057000020";"43"
"505450051092300010";"57"
"505451066661700020";"42"
"505451069134900010";"15"
"505451068704800030";"3"
"505451067401800070";"76"
"505451066875400010";""
"505451066657900020";""
"505451068894100010";"34"
"505451067966400010";"79"
"505451069426900010";"0"
"505450051976400010";"70"
"505451066552600010";""
"505CYIM29269700010";"14"
"505451068631800020";"28"
"505451066895000030";"35"
"505451066307100030";"18"
"505451067145700010";"17"
"505CYIM28885400010";"96"
"505CYIM28700700010";"98"
"505451067821300010";"43"
"505451067401800060";"76"
"505451066127200050";""
"505451066549800020";"43"
"505451067816900010";"121"
"505451068332300010";"0"
"505451066399800020";"83"
"505451066537800010";"28"
"505CYIM28812000010";"50"
"505CYIM29308500010";""
"505451067031700010";"58"
"505451066432500010";""
"505451069567600040";"0"
"505451068777000010";"46"
"505451067239700010";"114"
"505451067464800010";"98"
"505CYIM28606700010";"14"
"505451068418700010";"1"
"505451066238000020";""
"505451067184400010";"0"
"505451068615800010";"29"
"505451067821300100";"43"
"505451068550400010";"77"
"505451066997700010";"100"
"505451066823200010";"17"
"505451069048900010";"23"
"505451068499700020";"79"
"505CYIM28254300010";"5"
"505451067857500010";"72"
"505CYIM28982200010";"93"
"505451067262500010";"92"
"505451068704800100";"3"
"505451066661700010";"42"
"505451069265800030";"1"
